,Unnamed: 0_x,season,player_x,pfr_id_x,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions_x,targets_x,catch_percentage,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,player_id,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,dom,w8dom,yptmpa,ppr_sh,display_name,common_first_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id_y,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_position,pff_status,draft_round,draft_pick,draft_team,rookie,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,merge_year,AVG,adp_percentile,POS_group,FantPos,Player_fixed,expected_ppr_pg_prev,expected_ppr_pg_curr_hist,Games_G,Fantasy_PPR,ppg_actual,per_game_perf_rel_expectations,label
299,557.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027057,0.0,0.0,85.0,8.454724602896022,0.0,5.00007662835249,0.3844192366773011,0.293094019154259,0.7817946684239331,16.5,8.0,0.0452674897119341,0.0370047888550282,0.0940325497287522,0.0975050656519238,0.0748081841432225,0.0,0.075,0.0374040920716112,0.059846547314578,0.4814814814814814,0.0394296382129522,Brandon Tate,Brandon,B.Tate,Brandon,,TAT140853,34534.0,TateBr00,5006.0,2169.0,12597.0,32005441-5414-0853-a0c5-181942c7555f,1987-10-05,WR,WR,,73.0,195.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uzpf58ijo44jfqakwv83",North Carolina,,2009.0,2018.0,NO,CUT,CUT,,10.0,WR,,3.0,83.0,NE,0.0,687.0,BUF,Brandon Tate,WR,145.0,1029.0,2017.0,261.0,0.2598870056497175,WR,WR,Brandon Tate,,6.346761502310551,13.0,20.1,1.5461538461538462,-4.800607656156705,under
300,2728.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032054,0.0,0.0,944.0,-4.119788963836026,0.0,11.062421628846966,1.5379897558136273,2.996159452479118,4.4042962504558245,68.10000000000001,15.0,0.1024844720496894,0.200765631646108,0.0844783715012722,0.3143392133914205,0.1224840451644575,0.1578947368421052,0.0974358974358974,0.1401893910032814,0.129566183499987,0.7748447204968945,0.0749688556682683,Breshad Perriman,Breshad,B.Perriman,Breshad,,PER440170,42369.0,PerrBr02,9459.0,3874.0,2972460.0,32005045-5244-0170-6920-f60eb457c1fb,1993-09-10,WR,WR,WR,74.0,215.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zpwov1n42bi5lsqdlxhh",UCF,American Athletic Conference,2015.0,2022.0,TB,ACT,CUT,Active,8.0,WR,A,1.0,26.0,BAL,0.0,463.0,BAL,Breshad Perriman,WR,485.0,1111.0,2017.0,192.0,0.5056497175141244,WR,WR,Breshad Perriman,7.391851814996154,7.424234744521066,11.0,17.7,1.6090909090909091,-5.815143835430157,under
304,2806.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032128,1.0,0.0,657.0,15.645253049692254,0.0,15.072210523616617,2.080029487960053,2.969750181738919,5.198869359157323,53.0,16.0,0.1263736263736263,0.1760450160771704,0.0808716707021791,0.3303964524221758,0.1354113438937148,0.0,0.1522842639593908,0.0677056719468574,0.1083290751149719,0.9706959706959708,0.0706863130893562,Chris Conley,Chris,C.Conley,Chris,,CON236839,42419.0,ConlCh00,9509.0,3924.0,2578533.0,3200434f-4e23-6839-29a1-a288b71f08e0,1992-10-25,WR,,,75.0,205.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mr4h7vx02uwpr7xlfk6y",Georgia,Southeastern Conference,2015.0,2024.0,SF,ACT,CUT,R/UFA,10.0,WR,A,3.0,76.0,KC,0.0,3271.0,KC,Chris Conley,WR,816.0,1011.0,2017.0,231.0,0.3531073446327684,WR,WR,Chris Conley,5.970941162380637,6.631109539734545,5.0,28.5,5.7,-0.9311095397345452,neutral
306,1027.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028237,1.0,1.0,800.0,27.86816270415872,0.0,17.46583050466671,1.7194791720980318,3.0479013298129245,4.712749689016095,90.9,15.0,0.1137254901960784,0.2029941639177873,0.113518605746585,0.3329835664283475,0.1628352490421455,0.1428571428571428,0.1216931216931216,0.1528461959496442,0.158839627805145,1.3333333333333333,0.0870510690600645,Chris Hogan,Chris,C.Hogan,Chris,,HOG008552,37737.0,HogaCh00,6468.0,216.0,14402.0,3200484f-4700-8552-d771-1e9cfd53695f,1987-10-24,WR,WR,WR,73.0,210.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmpqnciwjqicsjzy63mc",Monmouth; Penn State,Northeast Conference,2011.0,2021.0,NO,CUT,RET,R/Retired,9.0,WR,,,,,0.0,4344.0,NE,Chris Hogan,WR,829.0,1092.0,2017.0,103.6,0.7401129943502824,WR,WR,Chris Hogan,8.195031311158179,9.744888124743447,9.0,109.6,12.177777777777777,2.43288965303433,over
307,1120.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029000,0.0,0.0,596.0,61.7445283282865,0.0,42.2208688528447,3.313949950419869,2.412892602215854,6.659949747180901,114.0,16.0,0.2028985507246377,0.1537271085891152,0.2595744680851063,0.4273295129582488,0.2192682284811792,0.2,0.2670157068062827,0.2096341142405896,0.2154145827849434,1.7246376811594204,0.1294112813771003,Cole Beasley,Cole,C.Beasley,Cole,,BEA434808,38947.0,BeasCo00,7330.0,613.0,15349.0,32004245-4143-4808-b9d8-45a5d1a5ad73,1989-04-26,WR,WR,SLOT_WR,68.0,174.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y5r0fhwctl6ljwvmktvu",SMU,Conference USA,2012.0,2023.0,NYG,CUT,CUT,PS; Vet,12.0,WR,P,,,,0.0,1763.0,DAL,Cole Beasley,WR,601.0,1047.0,2017.0,153.8,0.5847457627118644,WR,WR,Cole Beasley,5.715078678785917,8.105591330304275,15.0,91.4,6.093333333333334,-2.0122579969709413,under
311,325.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0026035,1.0,1.0,255.0,17.84008687588042,0.0,11.442970602221296,0.8591244237866859,1.0142648573746276,1.9986720358422685,46.3,11.0,0.0741687979539642,0.0840474620962425,0.0435301132975551,0.1784911666079403,0.0772900763358778,0.1904761904761904,0.0958904109589041,0.1338831334060341,0.0999272991639403,0.6214833759590793,0.0628936525511408,Danny Amendola,Danny,D.Amendola,Danny,,AME359918,33566.0,AmenDa00,4717.0,402.0,11674.0,3200414d-4535-9918-e336-c0dd118d7e30,1985-11-02,WR,WR,SLOT_WR,71.0,185.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etz06w7s0ardf49mnayz",Texas Tech,Big Twelve Conference,2008.0,2021.0,HOU,ACT,ACT,Active,13.0,WR,,,,,0.0,4347.0,NE,Danny Amendola,WR,266.0,1092.0,2017.0,192.3,0.5028248587570621,WR,WR,Danny Amendola,6.332279447264001,7.417566510173935,15.0,138.9,9.26,1.8424334898260648,neutral
312,2316.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031381,2.0,1.0,1438.0,43.55698768045018,1.0,12.950310398002763,3.1324129997569408,4.220662521099743,7.653083264405232,171.70000000000002,16.0,0.1951612903225806,0.2669389270465936,0.188937836514929,0.5062930771211459,0.22429696287964,0.3,0.2027027027027027,0.26214848143982,0.239437570303712,1.6080645161290323,0.150849944967592,Davante Adams,Davante,D.Adams,Davante,,ADA218591,41282.0,AdamDa01,8688.0,2992.0,16800.0,32004144-4121-8591-4d26-4c0ac739af41,1992-12-24,WR,WR,WR,73.0,215.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",Fresno State,Mountain West Conference,2014.0,2025.0,LA,ACT,ACT,Active,12.0,WR,A,2.0,53.0,GB,0.0,2391.0,GB,Davante Adams,WR,913.0,1075.0,2017.0,41.6,0.8983050847457628,WR,WR,Davante Adams,6.80452811060734,14.02402299256514,14.0,222.5,15.892857142857142,1.8688341502920025,neutral
313,1856.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030564,0.0,0.0,1752.0,-2.149458001503671,0.0,9.497621187883702,4.187702390313436,5.744720339367057,10.302857823027091,119.4,16.0,0.2590051457975986,0.3522316043425814,0.2030567685589519,0.6702930021704632,0.2791105909888824,0.2666666666666666,0.3236994219653179,0.2728886288277745,0.2766218061244392,1.6363636363636365,0.1681115974859907,DeAndre Hopkins,DeAndre,D.Hopkins,DeAndre,,HOP161500,39973.0,HopkDe00,7808.0,2208.0,15795.0,3200484f-5016-1500-bfbe-c87b292b639c,1992-06-06,WR,WR,WR,73.0,210.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/snvo6holyfdjmrlqxqxu",Clemson,Atlantic Coast Conference,2013.0,2025.0,BAL,ACT,ACT,Active,13.0,WR,A,1.0,27.0,HOU,0.0,2604.0,HOU,DeAndre Hopkins,WR,1085.0,1119.0,2017.0,28.2,0.9378531073446328,WR,WR,DeAndre Hopkins,15.95293799814115,15.105054875586667,15.0,309.8,20.653333333333332,5.548278457746665,over
315,752.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027874,2.0,2.0,1481.0,24.728647042506733,1.0,12.306633671649124,4.203499415782384,4.85988420289218,9.707168065698102,136.3,16.0,0.2526315789473684,0.2959632294164668,0.2043147208121827,0.6157179519542261,0.2766990291262136,0.25,0.2762430939226519,0.2633495145631068,0.2713592233009709,1.9,0.1794095262256611,Demaryius Thomas,Demaryius,D.Thomas,Demaryius,,THO095855,35461.0,ThomDe03,5547.0,17.0,13216.0,32005448-4f09-5855-cc31-142ac25a7d75,1987-12-25,WR,,,75.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1yjsqtqimjd6iazu3h9",Georgia Tech,,2010.0,2019.0,NYJ,ACT,UFA,,10.0,WR,,1.0,22.0,DEN,0.0,1963.0,DEN,Demaryius Thomas,WR,885.0,1065.0,2017.0,30.2,0.9350282485875706,WR,WR,Demaryius Thomas,14.224067292540935,14.94317319861702,16.0,205.9,12.86875,-2.074423198617019,under
316,1253.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029388,0.0,0.0,469.0,11.142349483154248,0.0,3.7145630937510576,1.0345553729281127,1.230643657938865,2.413283619949375,36.9,9.0,0.1224489795918367,0.1528185076572173,0.0544303797468354,0.3059282755135289,0.1138025594149908,0.1818181818181818,0.1525423728813559,0.1478103706165863,0.127405683895629,0.8469387755102041,0.0839007435685593,Deonte Thompson,Deonte,D.Thompson,Deonte,,THO528909,39292.0,ThomDe04,7513.0,1374.0,15503.0,32005448-4f52-8909-4a23-b6f42bb6ba49,1989-02-14,WR,,,72.0,204.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bvfgozqccoo627wuitkb",Florida,,2012.0,2018.0,BUF,ACT,CUT,,6.0,WR,,,,,0.0,1125.0,CHI,Deonte Thompson,WR,320.0,998.0,2017.0,260.0,0.2627118644067796,WR,WR,Deonte Thompson,,6.356887226495013,16.0,105.0,6.5625,0.20561277350498663,neutral
317,385.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0026189,0.0,0.0,1489.0,33.12515014055052,0.0,10.214131399819973,2.727827586165259,4.575614374971843,7.294671441728179,124.5,15.0,0.1742160278745644,0.3006258833030487,0.1485986250661025,0.5018247484542857,0.2144686299615877,0.1739130434782608,0.1674641148325359,0.1941908367199243,0.2063575126649223,1.7508710801393728,0.1205068632163648,DeSean Jackson,DeSean,D.Jackson,DeSean,,JAC127681,33130.0,JackDe00,4363.0,744.0,11283.0,32004a41-4312-7681-93f9-b06ab3ee3184,1986-12-01,WR,WR,WR,70.0,175.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh",California,Pacific Ten Conference,2008.0,2022.0,BAL,CUT,CUT,Waivers/No Rec.,15.0,WR,A,2.0,49.0,PHI,0.0,6744.0,WAS,DeSean Jackson,WR,706.0,1060.0,2017.0,87.2,0.7768361581920904,WR,WR,DeSean Jackson,10.626128092492012,10.908025996660148,14.0,138.6,9.9,-1.0080259966601481,neutral
318,2456.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031547,0.0,0.0,1043.0,19.47090054746308,0.0,12.445207901416907,2.924297236665501,4.190652027632922,7.319902274341297,98.4,15.0,0.1941964285714285,0.2924025791982058,0.1419975932611311,0.5252167062157075,0.2107648725212464,0.1481481481481481,0.2125,0.1794565103346972,0.1982415276466267,1.6607142857142858,0.1189339084886766,DeVante Parker,DeVante,D.Parker,DeVante,,PAR226609,42357.0,ParkDe01,9447.0,3862.0,2576623.0,32005041-5222-6609-dc38-38b3aae27410,1993-01-20,WR,WR,WR,75.0,215.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",Louisville,Atlantic Coast Conference,2015.0,2023.0,NE,ACT,RET,R/Retired,9.0,WR,A,1.0,14.0,MIA,0.0,3916.0,MIA,DeVante Parker,WR,735.0,948.0,2017.0,61.4,0.8418079096045198,WR,WR,DeVante Parker,10.273131761568584,12.721205366156346,13.0,130.0,10.0,-2.7212053661563456,under
319,2736.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032055,0.0,0.0,770.0,7.23844857490138,1.0,8.301162540453092,1.692105116931239,2.204498175874053,4.081306398508696,63.10000000000001,14.0,0.1153081510934393,0.1502145922746781,0.0812302839116719,0.2931339004599015,0.1076298230345227,0.2,0.119047619047619,0.1538149115172614,0.1261038584276182,0.7375745526838966,0.0746372163178973,Devin Funchess,Devin,D.Funchess,Devin,,FUN405541,42384.0,FuncDe00,9474.0,3889.0,2977609.0,32004655-4e40-5541-3ae9-16d8a3a4b0c1,1994-05-21,WR,WR,SLOT_WR,76.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j0q0lmao9tg0rbviax6z",Michigan,Big Ten Conference,2015.0,2021.0,SF,CUT,CUT,Active,6.0,TE,,2.0,41.0,CAR,0.0,904.0,CAR,Devin Funchess,WR,493.0,1105.0,2017.0,207.0,0.4519774011299435,WR,WR,Devin Funchess,9.07294227599184,7.088030115453028,16.0,195.0,12.1875,5.099469884546972,over
320,769.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027902,1.0,1.0,1386.0,29.16641085151642,0.0,7.486410632488082,3.1951201390976416,5.375348665844604,8.555424274737685,130.0,13.0,0.24,0.4184782608695652,0.108611326609775,0.6947826086956522,0.2584415584415584,0.4210526315789473,0.2467532467532467,0.3397470950102529,0.2909637730690362,1.99,0.1543342193260739,Dez Bryant,Dez,D.Bryant,Dez,,BRY336027,35463.0,BryaDe01,5549.0,623.0,13215.0,32004252-5933-6027-4b90-c84470ce4b8e,1988-11-04,WR,WR,WR,74.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvepdqkr998dbgfawn7e",Oklahoma State,Big Twelve Conference,2010.0,2020.0,BAL,ACT,UFA,Active,10.0,WR,,1.0,24.0,DAL,0.0,1766.0,DAL,Dez Bryant,WR,687.0,1047.0,2017.0,20.2,0.9519774011299436,WR,WR,Dez Bryant,15.421454723536632,15.75020091405431,16.0,186.4,11.65,-4.1002009140543105,under
321,2272.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031339,0.0,0.0,576.0,10.318131066398898,0.0,5.221983671121114,1.6048393720807514,1.853097351534206,3.704427204195071,72.6,9.0,0.1717791411042944,0.2069708947179303,0.0792682926829268,0.4232454274307859,0.1264415156507413,0.3684210526315789,0.176,0.2474312841411601,0.1748374230469088,0.941717791411043,0.1232402825157353,Donte Moncrief,Donte,D.Moncrief,Donte,,MON117004,41319.0,MoncDo00,8725.0,3029.0,16791.0,32004d4f-4e11-7004-12bd-2d2a3d30b214,1993-08-06,WR,,,74.0,215.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7p1ufvbhedqf96d0i0r",Mississippi,Southeastern Conference,2014.0,2020.0,NE,ACT,CUT,Active,7.0,WR,,3.0,90.0,IND,0.0,2833.0,IND,Donte Moncrief,WR,467.0,1082.0,2017.0,84.0,0.7937853107344632,WR,WR,Donte Moncrief,12.887851048284128,11.154726161040708,12.0,77.1,6.425,-4.729726161040708,under
322,1048.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028411,0.0,0.0,1062.0,26.09418959101649,0.0,12.54966387578138,2.72171804163384,3.558654573378414,6.573635263815649,105.0,16.0,0.1672413793103448,0.2161612049664156,0.1059405940594059,0.4237910329386497,0.1846785225718194,0.1212121212121212,0.1728971962616822,0.1529453218919703,0.1719852422998798,1.396551724137931,0.1133487246529999,Dontrelle Inman,Dontrelle,D.Inman,Dontrelle,,INM264861,37891.0,InmaDo00,6597.0,2731.0,14269.0,3200494e-4d26-4861-6fef-29fdf6b7659d,1989-01-31,WR,WR,WR,75.0,205.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ankqlmlhk3orbiztqott",Virginia,Atlantic Coast Conference,2014.0,2020.0,WAS,DEV,ACT,Active,7.0,WR,A,,,,0.0,5765.0,SD,Dontrelle Inman,WR,958.0,1060.0,2017.0,296.0,0.1723163841807909,WR,WR,Dontrelle Inman,5.103559453097908,6.0454907746271855,12.0,65.3,5.441666666666666,-0.6038241079605191,neutral
324,1055.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028434,1.0,0.0,1110.0,59.54942049159022,0.0,22.492688779382327,3.606568362098094,3.6517681351655136,7.966090237763001,159.6,16.0,0.2204585537918871,0.2289131779748401,0.2570806100217865,0.5138183730677028,0.2550881953867028,0.3043478260869565,0.2561576354679803,0.2797180107368296,0.2649401215267536,1.9894179894179893,0.1783177938095037,Doug Baldwin,Doug,D.Baldwin,Doug,Jr.,BAL312014,37914.0,BaldDo00,6615.0,1539.0,14221.0,32004241-4c31-2014-c93d-20c503b6b7fe,1988-09-21,WR,WR,SLOT_WR,70.0,192.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kccmcttfdtl7m3g49vb8",Stanford,Pacific Twelve Conference,2011.0,2018.0,SEA,ACT,ACT,Active,8.0,WR,,,,,0.0,5830.0,SEA,Doug Baldwin,WR,897.0,1019.0,2017.0,22.8,0.9491525423728814,WR,WR,Doug Baldwin,12.546941608340193,15.54097685360067,16.0,223.3,13.95625,-1.5847268536006691,neutral
326,2616.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031782,0.0,0.0,623.0,25.521024208209408,0.0,15.225259708755624,1.7999513402037943,1.8810359051505725,4.0166521439110925,78.0,13.0,0.1389473684210526,0.1465882352941176,0.1303514376996805,0.3256916408668731,0.173887587822014,0.1304347826086956,0.147239263803681,0.1521611852153548,0.1651970267793504,1.2505263157894737,0.1051893408134642,Eli Rogers,Eli,E.Rogers,Eli,,ROG291905,42813.0,RogeEl00,9878.0,4584.0,2576643.0,3200524f-4729-1905-a030-ddc033cc0a2a,1992-12-23,WR,,,70.0,187.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wj9e3uvudi1wvdsr0qdi",Louisville,,2015.0,2018.0,PIT,ACT,CUT,,4.0,WR,A,,,,0.0,5565.0,PIT,Eli Rogers,WR,550.0,1070.0,2017.0,292.0,0.1779661016949152,WR,WR,Eli Rogers,7.327158511554098,6.127668902737776,14.0,36.9,2.6357142857142857,-3.4919546170234903,under
327,655.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027685,1.0,0.0,1683.0,20.22496931140637,0.0,9.609293455329752,4.051510271241732,5.490569834651665,9.920664291118763,133.6,15.0,0.2523020257826888,0.3540176693310896,0.1754874651810584,0.6616671741389049,0.2783171521035599,0.2777777777777778,0.2890173410404624,0.2780474649406688,0.2782092772384035,1.900552486187845,0.1805949610098367,Emmanuel Sanders,Emmanuel,E.Sanders,Emmanuel,,SAN295989,35521.0,SandEm00,5606.0,1597.0,13295.0,32005341-4e29-5989-16d2-05d6a07248e9,1987-03-17,WR,WR,WR,71.0,180.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",SMU,Conference USA,2010.0,2021.0,BUF,ACT,ACT,Active,12.0,WR,,3.0,82.0,PIT,0.0,1965.0,DEN,Emmanuel Sanders,WR,865.0,1065.0,2017.0,60.0,0.847457627118644,WR,WR,Emmanuel Sanders,11.802234943470932,12.796893884298564,12.0,114.5,9.541666666666666,-3.255227217631898,under
328,670.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027690,0.0,0.0,333.0,7.625696061958676,0.0,1.5916206482593038,0.5775401069518716,1.0439291101055808,1.597060537501714,31.4,3.0,0.1858407079646017,0.3346733668341708,0.1030927835051546,0.5464997554142393,0.2583222370173103,0.6666666666666666,0.2368421052631578,0.4624944518419884,0.3399911229471816,1.7168141592920354,0.170219937642201,Eric Decker,Eric,E.Decker,Eric,,DEC487021,35526.0,DeckEr00,5611.0,14.0,13271.0,32004445-4348-7021-73da-337d6aef450b,1987-03-15,WR,,,75.0,214.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jg5ftnvxz4jdiajzeoyn",Minnesota,,2010.0,2017.0,TEN,ACT,CUT,,8.0,WR,,3.0,87.0,DEN,0.0,5024.0,NYJ,Eric Decker,WR,210.0,1026.0,2017.0,90.4,0.768361581920904,WR,WR,Eric Decker,12.72316349913357,10.664020128981786,16.0,116.3,7.26875,-3.395270128981786,under
329,761.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027891,1.0,0.0,1087.0,23.9901814759019,1.0,21.40857005800408,3.7943781187120416,4.100498280829437,8.561915974648668,132.1,16.0,0.2272727272727272,0.245871974666365,0.2779524023349798,0.5376066706421829,0.2489022417379246,0.1666666666666666,0.2119815668202765,0.2077844542022956,0.232455126723673,1.8131313131313127,0.1585891184122606,Golden Tate,Golden,G.Tate,Golden,,TAT245022,35499.0,TateGo00,5585.0,1541.0,13217.0,32005441-5424-5022-18f3-b9b5433de8e5,1988-08-02,WR,,,71.0,191.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",Notre Dame,Independent,2010.0,2021.0,TEN,CUT,CUT,PS; Vet,12.0,WR,,2.0,60.0,SEA,0.0,2177.0,DET,Golden Tate,WR,866.0,1037.0,2017.0,46.4,0.8870056497175142,WR,WR,Golden Tate,12.968909878436728,13.647721880467827,16.0,224.5,14.03125,0.3835281195321727,neutral
330,2482.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031560,0.0,0.0,178.0,-6.758421195772884,0.0,4.264756352991647,0.6113179503423406,0.558277509420635,1.3077711821079554,13.1,6.0,0.1030042918454935,0.0909555442003065,0.0589318600368324,0.2272708731284856,0.1006144393241167,0.0,0.0606060606060606,0.0503072196620583,0.0804915514592934,0.5622317596566524,0.0618608473338203,Jaelen Strong,Jaelen,J.Strong,Jaelen,,STR627834,42413.0,StroJa01,9503.0,3918.0,3043263.0,32005354-5262-7834-4806-c3368d0cc97b,1994-01-25,WR,,,74.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eakjj5fee8ctysjrqhxj",Arizona State; Pierce College,,2015.0,2017.0,JAX,RES,CUT,,3.0,WR,,3.0,70.0,HOU,0.0,2605.0,HOU,Jaelen Strong,WR,300.0,1119.0,2017.0,358.0,0.0310734463276836,WR,WR,Jaelen Strong,7.156161785316154,4.3152226709057935,2.0,12.8,6.4,2.084777329094207,over
332,2683.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031941,2.0,1.0,802.0,29.326146315803083,0.0,19.660973757009497,2.605750729906968,2.562881943198349,5.702643455099295,130.5,16.0,0.1630971993410214,0.1514064564848027,0.1912734652460679,0.3657709641993742,0.1711802748585286,0.28,0.1504424778761062,0.2255901374292643,0.1929442198868229,1.3953871499176276,0.1244235566867424,Jamison Crowder,Jamison,J.Crowder,Jamison,,CRO697273,42448.0,CrowJa00,9538.0,3953.0,2576716.0,32004352-4f69-7273-6662-7a928881f033,1993-06-17,WR,,,69.0,177.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfysbrjrvfdr72cx8who",Duke,Atlantic Coast Conference,2015.0,2024.0,WAS,ACT,CUT,R/UFA,10.0,WR,A,4.0,105.0,WAS,0.0,6746.0,WAS,Jamison Crowder,WR,781.0,1060.0,2017.0,63.8,0.8389830508474576,WR,WR,Jamison Crowder,6.409879123731352,12.59211053977844,15.0,160.3,10.686666666666667,-1.905443873111773,neutral
333,1660.0,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030300,0.0,0.0,280.0,2.2850425092685693,0.0,4.247315148395951,0.5609199115081468,0.7025840848957421,1.3331887266892395,24.700000000000003,6.0,0.0952380952380952,0.1187950784896054,0.0996563573883161,0.2378932056488272,0.1208791208791208,0.1111111111111111,0.072289156626506,0.115995115995116,0.1189255189255189,0.8095238095238095,0.0654829597564107,Jaron Brown,Jaron,J.Brown,Jaron,,BRO486303,40743.0,BrowJa03,8128.0,2509.0,16172.0,32004252-4f48-6303-68c9-608db28618b5,1990-01-08,WR,,,75.0,204.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y41u4egwigms9rg2p3ln",Clemson,,2013.0,2020.0,ARI,CUT,CUT,,8.0,WR,,,,,0.0,46.0,ARI,Jaron Brown,WR,190.0,1129.0,2017.0,229.7,0.364406779661017,WR,WR,Jaron Brown,3.805134236490807,6.642105659351904,16.0,102.7,6.41875,-0.2233556593519035,neutral
