Unnamed: 0_x,season,player_x,pfr_id_x,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,player_id,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,dom,w8dom,yptmpa,ppr_sh,display_name,common_first_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id_y,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_status,draft_round,draft_pick,draft_team,rookie,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,offense_snap_percentage,merge_year,AVG,adp_percentile,adp_percentile_pos,POS_group,FantPos,Player_fixed,expected_ppr_pg_prev,expected_ppr_pg_curr_hist,Games_G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,280.5,0.2478873239436619,0.3793103448275862,TE,TE,Blake Jarwin,,4.606487526688684,16
2190.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031273,0.0,0.0,711.0,22.422574825409995,0.0,13.218772596186044,2.067941112045027,1.8289010741783909,95.1,143.1,16.0,0.1272727272727272,0.115197666882696,0.087088915956151,0.2830672244152477,0.1282830475363577,0.2307692307692307,0.1358024691358024,0.1795261391527942,0.1487802841829323,0.9768595041322314,0.0993763802275031,Cameron Brate,Cameron,C.Brate,Cameron,,BRA663798,42033.0,BratCa00,9207.0,3770.0,17453.0,32004252-4166-3798-c2b3-ef206ba23ba8,1991-07-03,TE,TE,TE,77.0,245.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhioqec65qy4z7s6w9a6",Harvard,Ivy League,2014.0,2022.0,TB,ACT,ACT,Active,8.0,A,,,,0.0,6331.0,TB,Cameron Brate,TE,582.0,1070.0,0.5439252336448598,2018.0,184.5,0.5126760563380282,0.6896551724137931,TE,TE,Cameron Brate,7.324012689542984,7.378340497702067,16
981.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028112,1.0,0.0,512.0,8.534281053785985,0.0,15.103612893181475,2.797684011697036,2.0600206012935214,67.80000000000001,116.8,13.0,0.1973333333333333,0.1610062893081761,0.2455977757182576,0.4248050314465408,0.2377503195568811,0.1666666666666666,0.2566371681415929,0.2022084931117738,0.2235335889788382,1.488,0.137885441752845,Charles Clay,Charles,C.Clay,Charles,,CLA715825,37249.0,ClayCh00,6326.0,675.0,14145.0,3200434c-4171-5825-3a82-f46dac73acad,1989-02-13,TE,,,75.0,246.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gbfhfjn5cxtou5aazegt",Tulsa,,2011.0,2019.0,ARI,ACT,UFA,,9.0,,6.0,174.0,MIA,0.0,709.0,BUF,Charles Clay,TE,575.0,1022.0,0.5626223091976517,2018.0,210.5,0.4394366197183098,0.5862068965517242,TE,TE,Charles Clay,6.147791611047413,6.547096206560169,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,376.0,0.0056338028169014,0.0172413793103448,TE,TE,Chris Herndon,,3.329886692200982,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,248.0,0.3464788732394366,0.5,TE,TE,Dallas Goedert,,5.353186813230626,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,79.0,0.8028169014084507,0.8793103448275862,TE,TE,Delanie Walker ,9.35189985858849,10.697739950134926,1
1148.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029119,0.0,0.0,31.0,-1.366674461576622,0.0,24.066666666666663,0.392900640529549,0.1599500113251253,7.1000000000000005,15.1,8.0,0.0478260869565217,0.0191831683168316,0.0486854917234664,0.0870856650882479,0.0370563674321503,0.0,0.0449438202247191,0.0185281837160751,0.0296450939457202,0.308695652173913,0.0206724713871091,Derek Carrier,Derek,D.Carrier,Derek,,CAR471726,39109.0,CarrDe00,7406.0,743.0,15403.0,32004341-5247-1726-8472-6eea9bfb6dbc,1990-07-25,TE,TE,TE,75.0,240.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fohbnjxhixammxtonhnd",Beloit College,Midwest Conference,2012.0,2021.0,LV,ACT,ACT,Active,9.0,,,,,0.0,3461.0,LA,Derek Carrier,TE,185.0,997.0,0.1855566700100301,2018.0,354.0,0.0422535211267606,0.1034482758620689,TE,TE,Derek Carrier,,3.358113949730347,16
646.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027675,0.0,0.0,451.0,17.288705738057615,0.0,10.860985088814642,1.4685341655045845,1.7030910662429923,49.7,79.7,14.0,0.1081081081081081,0.1180010465724751,0.1394864677307425,0.2565629994201422,0.1498114501199862,0.0555555555555555,0.1538461538461538,0.1026835028377709,0.1309602712071001,0.9842342342342344,0.0737293936983107,Ed Dickson,Ed,E.Dickson,Ed,,DIC709336,35509.0,DickEd00,5595.0,1375.0,13272.0,32004449-4370-9336-f2a1-d2d3af5ebfae,1987-07-25,TE,,,76.0,250.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qtxat8xwaclkqfkj5lrq",Oregon,,2010.0,2019.0,SEA,RES,UFA,,10.0,,3.0,70.0,BAL,0.0,923.0,CAR,Ed Dickson,TE,870.0,1062.0,0.8192090395480226,2018.0,373.0,0.0112676056338028,0.0344827586206896,TE,TE,Ed Dickson,,3.322894609531039,10
2347.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031387,1.0,1.0,629.0,8.164816754560102,0.0,16.987622418116885,2.509311933095876,2.3075388610871386,79.4,132.4,16.0,0.1508771929824561,0.137908353431265,0.1215261422515308,0.3366424722186962,0.1284116331096197,0.1379310344827586,0.1428571428571428,0.1331713337961891,0.1303155133842475,1.0070175438596491,0.0914427791974583,Eric Ebron,Eric,E.Ebron,Eric,,EBR474619,41236.0,EbroEr00,8645.0,2949.0,16732.0,32004542-5247-4619-e13a-2be177a1a622,1993-04-10,TE,TE,TE,76.0,253.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uaxsxymncppase7ihczd",North Carolina,Atlantic Coast Conference,2014.0,2021.0,PIT,RES,RES,R/Injured,8.0,,1.0,10.0,DET,0.0,2193.0,DET,Eric Ebron,TE,549.0,1037.0,0.5294117647058824,2018.0,178.6,0.532394366197183,0.7068965517241379,TE,TE,Eric Ebron,8.777932819081137,7.513885751340771,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,346.0,0.0591549295774648,0.1379310344827586,TE,TE,Eric Tomlinson ,,3.4552292809798963,15
1093.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028903,0.0,0.0,273.0,11.809362625548316,0.0,14.495403583242371,0.9457762501458568,0.996988058655937,57.6,78.6,13.0,0.0669371196754563,0.0698209718670076,0.1108961960025789,0.1562624570067907,0.0942232192933258,0.3076923076923077,0.0892857142857142,0.2009577634928168,0.1369170369731222,0.6815415821501014,0.0716669402046063,Garrett Celek,Garrett,G.Celek,Garrett,,CEL270111,38847.0,CeleGa00,7274.0,70.0,15204.0,32004345-4c27-0111-e9b2-e1aaf3f43af4,1988-05-29,TE,,,77.0,252.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hin5nyuakhpbngjhepty",Michigan State,,2012.0,2019.0,SF,RES,UFA,,8.0,,,,,0.0,6067.0,SF,Garrett Celek,TE,560.0,1090.0,0.5137614678899083,2018.0,188.0,0.4957746478873239,0.6724137931034483,TE,TE,Garrett Celek,,7.290613745189719,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,321.0,0.1352112676056338,0.2586206896551724,TE,TE,Geoff Swaim ,,3.8379880808461055,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,208.7,0.4422535211267605,0.603448275862069,TE,TE,Hayden Hurst,,6.606067703254684,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,122.4,0.6901408450704225,0.8103448275862069,TE,TE,Jack Doyle ,8.62485493994869,9.63481911030108,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,256.0,0.3295774647887324,0.4827586206896551,TE,TE,Jake Butt ,,5.099992184958514,3
562.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027061,1.0,1.0,769.0,28.480785765326853,0.0,15.61074440835962,2.6105208047883623,2.609054094816976,78.80000000000001,132.8,16.0,0.1541218637992831,0.1651987110633727,0.1429418742586002,0.3633417645496229,0.1829300717894177,0.0869565217391304,0.196629213483146,0.134943296764274,0.1637353617793602,1.232974910394265,0.1025530140392605,Jared Cook,Jared,J.Cook,Jared,,COO152641,34540.0,CookJa02,5012.0,65.0,12537.0,3200434f-4f15-2641-bb32-32c02af1d6b5,1987-04-07,TE,WR,SLOT_WR,77.0,250.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cthoenebptadlu4g928v",South Carolina,Southeastern Conference,2009.0,2021.0,LAC,ACT,ACT,Active,13.0,,3.0,89.0,TEN,0.0,5268.0,OAK,Jared Cook,TE,791.0,1007.0,0.785501489572989,2018.0,173.8,0.5464788732394366,0.7241379310344828,TE,TE,Jared Cook,6.341783560044576,7.63561747927716,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,360.0,0.028169014084507,0.0689655172413793,TE,TE,Jeff Heuerman ,,3.3154952316817465,11
2830.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032135,0.0,0.0,386.0,11.939577017391128,0.0,17.555089308161914,1.5769176611918547,1.2000072827268833,55.2,98.2,14.0,0.1164510166358595,0.0825315373102416,0.098816263510036,0.2407017548019825,0.0924912978617603,0.1153846153846153,0.101010101010101,0.1039379566231878,0.0970699613663313,0.6876155268022182,0.0723026402980459,Jesse James,Jesse,J.James,Jesse,,JAM239797,42503.0,JameJe00,9593.0,4008.0,2979590.0,32004a41-4d23-9797-c82d-bde8548b3188,1994-06-04,TE,,,79.0,261.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rgk9zqdx9lmbcblem3xn",Penn State,Big Ten Conference,2015.0,2023.0,LV,CUT,CUT,PS; Vet,9.0,P,5.0,160.0,PIT,0.0,5580.0,PIT,Jesse James,TE,906.0,1099.0,0.824385805277525,2018.0,267.0,0.2901408450704225,0.4310344827586206,TE,TE,Jesse James,6.434809912359774,4.847615822956962,16
685.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027696,0.0,0.0,728.0,0.623209089237454,1.0,12.32872628738286,2.8654783823518053,2.254433408275,114.0,171.0,16.0,0.1729729729729729,0.1338481338481338,0.131957473420888,0.3665379665379665,0.1306861020356873,0.2941176470588235,0.174863387978142,0.2124018745472554,0.1633724110403146,0.9369369369369368,0.1217983418331006,Jimmy Graham,Jimmy,J.Graham,Jimmy,,GRA207087,35534.0,GrahJi00,5619.0,1503.0,13232.0,32004752-4120-7087-8983-64184106d580,1986-11-24,TE,TE,TE,79.0,265.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",Miami,Atlantic Coast Conference,2010.0,2023.0,NO,ACT,ACT,Active,13.0,A,3.0,95.0,NO,0.0,5855.0,SEA,Jimmy Graham,TE,729.0,1062.0,0.6864406779661016,2018.0,50.2,0.8704225352112676,0.9482758620689656,TE,TE,Jimmy Graham,11.137349790079078,12.171448490685531,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,334.5,0.0873239436619718,0.1724137931034483,TE,TE,Jordan Akins,,3.592735132894671,16
2229.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031299,1.0,1.0,253.0,13.796687329030789,0.0,10.768706987456987,1.2310745956207416,1.1965161496354004,32.2,57.2,10.0,0.1241379310344827,0.0991379310344827,0.1583652618135377,0.2655172413793103,0.1488126649076517,0.0909090909090909,0.1521739130434782,0.1198608779083713,0.1372319501079395,0.9724137931034482,0.0814582739960125,Jordan Matthews,Jordan,J.Matthews,Jordan,,MAT569663,41271.0,MattJo00,8677.0,2981.0,16763.0,32004d41-5456-9663-2598-657f4f0af257,1992-07-16,TE,,,75.0,212.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9rddikwsnwmfh9girgn",Vanderbilt,Southeastern Conference,2014.0,2024.0,CAR,DEV,CUT,Active,8.0,A,2.0,42.0,PHI,0.0,,,,,,,,2018.0,214.0,0.4253521126760563,0.5344827586206897,TE,WR,Jordan Matthews,8.79597726530221,6.570488876076148,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,89.8,0.7690140845070422,0.8448275862068966,TE,TE,Jordan Reed ,11.985720447695766,10.373525767783484,13
848.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027981,0.0,0.0,600.0,17.34705497229303,0.0,14.17755296665333,2.4432149734642983,2.496814274269245,101.2,158.2,16.0,0.1537001897533206,0.1497753369945082,0.113188479029813,0.3503705542255876,0.1354034105370323,0.32,0.1632653061224489,0.2277017052685161,0.1723227284296258,1.0094876660341556,0.1113488555421042,Kyle Rudolph,Kyle,K.Rudolph,Kyle,,RUD559717,37118.0,RudoKy00,6195.0,1789.0,14054.0,32005255-4455-9717-7e48-fda7c76802aa,1989-11-09,TE,,,78.0,258.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",Notre Dame,Independent,2011.0,2022.0,TB,ACT,U01,R/UFA,12.0,A,2.0,43.0,MIN,0.0,4161.0,MIN,Kyle Rudolph,TE,922.0,1105.0,0.8343891402714932,2018.0,77.4,0.8084507042253521,0.896551724137931,TE,TE,Kyle Rudolph,9.58191456164824,10.76365903184131,16
1547.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030089,0.0,0.0,155.0,-4.3654288704271,0.0,3.6982284382284383,0.6598876730499943,0.4384622601747238,39.3,54.3,13.0,0.0480349344978165,0.0334195774040534,0.07081038552321,0.0987880636699676,0.0465611685940353,0.1481481481481481,0.054054054054054,0.0973546583710917,0.0668785645048578,0.334061135371179,0.0474509324151912,Luke Willson,Luke,L.Willson,Luke,,WIL747168,40106.0,WillLu00,7940.0,2598.0,16121.0,32005749-4c74-7168-304b-a91f17a28d8a,1990-01-15,TE,,,77.0,255.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6zcpjyfusebcm8i3w2w",Rice,Conference USA,2013.0,2020.0,SEA,ACT,CUT,Active,8.0,,5.0,158.0,SEA,0.0,5856.0,SEA,Luke Willson,TE,378.0,1062.0,0.3559322033898305,2018.0,266.5,0.2929577464788733,0.4482758620689655,TE,TE,Luke Willson,,4.857353765908667,14
207.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0024243,0.0,0.0,384.0,9.67954983947913,1.0,19.4157995810937,1.5398815997751087,1.5754059956588409,63.8,87.8,16.0,0.0910815939278937,0.0936813857038302,0.0843685300207039,0.2115674994549047,0.0855758880516684,0.238095238095238,0.0932642487046632,0.1618355630734532,0.1160797580603823,0.603415559772296,0.0646329613380053,Marcedes Lewis,Marcedes,M.Lewis,Marcedes,,LEW492053,30842.0,LewiMa00,2973.0,946.0,9614.0,32004c45-5749-2053-af92-a96945af706a,1984-05-19,TE,,,78.0,267.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",UCLA,Pacific Ten Conference,2006.0,2024.0,CHI,ACT,CUT,R/UFA,19.0,A,1.0,28.0,JAX,0.0,3082.0,JAX,Marcedes Lewis,TE,894.0,1103.0,0.8105167724388033,2018.0,315.0,0.152112676056338,0.2758620689655172,TE,TE,Marcedes Lewis,,3.951861244055258,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,302.0,0.1774647887323943,0.3103448275862068,TE,TE,Mark Andrews,,4.184395948879082,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,189.5,0.4873239436619718,0.6551724137931034,TE,TE,Mike Gesicki,,7.252068776522522,16
3019.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032394,0.0,0.0,108.0,5.895993468700908,0.0,12.733333333333334,0.4786178027557338,0.3914631080716322,18.4,30.4,8.0,0.0549450549450549,0.0383658969804618,0.0568181818181818,0.1131103000019518,0.0588793922127255,0.0555555555555555,0.0638297872340425,0.0572174738841405,0.0582146248812915,0.4542124542124542,0.0432777176698365,Nick Vannett,Nick,N.Vannett,Nick,,VAN643509,43383.0,VannNi00,10728.0,4807.0,2576399.0,32005641-4e64-3509-b1ce-15322f2faec9,1993-03-06,TE,TE,TE,78.0,257.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/srrlkx2mydsb8gfco6fp",Ohio State,Big Ten Conference,2016.0,2025.0,MIN,ACT,ACT,Active,10.0,A,3.0,94.0,SEA,0.0,5858.0,SEA,Nick Vannett,TE,278.0,1062.0,0.2617702448210923,2018.0,283.3,0.2394366197183098,0.3448275862068966,TE,TE,Nick Vannett,,4.561035796724196,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,322.0,0.1323943661971831,0.2413793103448276,TE,TE,Rico Gathers,,3.819009220311247,15
637.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027656,1.0,0.0,1213.0,73.52999508664628,1.0,12.41079328698062,3.034367655124885,3.914356909460936,158.4,227.4,13.0,0.2262931034482758,0.2794930875576037,0.217391304347826,0.5630341252184968,0.2788065843621399,0.2857142857142857,0.2908163265306122,0.2822604350382128,0.2801881246325691,2.336206896551724,0.164458458690118,Rob Gronkowski,Rob,R.Gronkowski,Rob,,GRO135948,35481.0,GronRo00,5567.0,1239.0,13229.0,32004752-4f13-5948-af95-481204a115ed,1989-05-14,TE,TE,TE,78.0,265.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svpo7chliiymc0r7hegp",Arizona,Pacific Ten Conference,2010.0,2021.0,TB,ACT,ACT,Active,11.0,,2.0,42.0,NE,0.0,4377.0,NE,Rob Gronkowski,TE,903.0,1123.0,0.8040961709706145,2018.0,21.6,0.9464788732394366,1.0,TE,TE,Rob Gronkowski,15.529092838978832,13.859960608720838,13
1565.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030108,0.0,0.0,255.0,4.442268536721048,1.0,2.905415427730177,0.8371145532403139,0.7845175870593183,23.8,36.8,6.0,0.1347150259067357,0.1181102362204724,0.1163141993957704,0.2965607278364816,0.0965770171149144,0.0526315789473684,0.0963855421686747,0.0746042980311414,0.0877879294814052,0.8186528497409327,0.0596395695578892,Ryan Griffin,Ryan,R.Griffin,Ryan,,GRI293499,40149.0,GrifRy00,7982.0,2400.0,15887.0,32004752-4929-3499-4553-f2c6b22bb2af,1990-01-11,TE,,,78.0,255.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/izjfxtmk2dhzhrlwpt9g",Connecticut,Big East,2013.0,2022.0,CHI,ACT,U01,R/UFA,10.0,A,,,,0.0,2632.0,HOU,Ryan Griffin,TE,349.0,1091.0,0.3198900091659028,2018.0,270.5,0.2788732394366197,0.4137931034482759,TE,TE,Ryan Griffin,3.161198936393177,4.779450222295035,14
3391.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0033080,1.0,1.0,501.0,-3.677635795428456,0.0,14.462668792781168,1.6268367099018766,1.516319698236282,43.5,76.5,16.0,0.1010452961672473,0.0965690053970701,0.0981067125645439,0.2288231485685272,0.1116765620582414,0.0666666666666666,0.1146496815286624,0.089171614362454,0.1026745829799265,0.6881533101045296,0.0683902805342487,Seth DeValve,Seth,S.DeValve,Seth,,DEV078904,43427.0,DevaSe00,10772.0,4851.0,2566659.0,32004445-5607-8904-cbdc-9c032095baca,1993-01-29,TE,TE,TE,75.0,245.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nrihd72oevgvvbhb8l6g",Princeton,Ivy League,2016.0,2020.0,ARI,ACT,UFA,Active,5.0,,4.0,138.0,CLE,0.0,,,,,,,,2018.0,379.0,0.0,0.0,TE,TE,Seth DeValve,4.228538401980497,3.3368787748709243,13
1769.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030506,0.0,0.0,1186.0,52.57365261409284,0.0,15.022746660037477,3.6690087975204606,4.1491611457334505,150.5,233.5,15.0,0.2406311637080868,0.3016276703967446,0.2067209775967413,0.602248881879526,0.2568035625927758,0.3076923076923077,0.2989130434782608,0.2822479351425417,0.2669813116126822,2.0473372781065087,0.1674819607224318,Travis Kelce,Travis,T.Kelce,Travis,,KEL012458,40011.0,KelcTr00,7844.0,2216.0,15847.0,32004b45-4c01-2458-b7b6-3a14cdb414dd,1989-10-05,TE,WR,SLOT_WR,77.0,250.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebc5j60djpinc9elvlc5",Cincinnati,Big East,2013.0,2025.0,KC,ACT,ACT,Active,13.0,A,3.0,63.0,KC,0.0,3298.0,KC,Travis Kelce,TE,872.0,1027.0,0.8490749756572541,2018.0,28.2,0.9295774647887324,0.9827586206896552,TE,TE,Travis Kelce,13.62596083408734,13.456342906477497,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,83.0,0.7887323943661972,0.8620689655172413,TE,TE,Trey Burton ,,10.554709963134892,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,140.0,0.6338028169014085,0.7758620689655172,TE,TE,Tyler Eifert ,9.33594607718336,9.06356314382644,4
3427.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0033110,0.0,0.0,482.0,1.240443882562091,0.0,10.223059646446742,1.355467133090532,1.7411354579966254,35.5,60.5,14.0,0.0982532751091703,0.1331491712707182,0.0400832899531494,0.25389924968033,0.0807113543091655,0.0384615384615384,0.0705882352941176,0.0595864463853519,0.0722613911396401,0.6441048034934498,0.0465026902382782,Tyler Higbee,Tyler,T.Higbee,Tyler,,HIG033222,43399.0,HigbTy00,10744.0,4823.0,2573401.0,32004849-4703-3222-e4e8-bd596550bfdb,1993-01-01,TE,TE,TE,78.0,255.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1d4osiefibd04df6gow",Western Kentucky,Conference USA,2016.0,2025.0,LA,ACT,ACT,Active,10.0,A,4.0,110.0,LA,0.0,3476.0,LA,Tyler Higbee,TE,730.0,997.0,0.7321965897693079,2018.0,329.0,0.1070422535211267,0.2068965517241379,TE,TE,Tyler Higbee,6.238463876080933,3.6866161967389375,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,338.0,0.0788732394366197,0.1551724137931034,TE,TE,Tyler Kroft ,,3.5442180657655737,5
1745.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030470,0.0,0.0,199.0,3.338574210592263,0.0,7.994341158983103,0.7026388888888888,0.7289633745307049,24.8,38.8,9.0,0.0738461538461538,0.0743925233644859,0.072072072072072,0.1702832494608195,0.0746624305003971,0.0769230769230769,0.087719298245614,0.075792753711737,0.0751145597849331,0.5784615384615385,0.0460031775390671,Vance McDonald,Vance,V.McDonald,Vance,,MCD589658,40003.0,McDoVa00,7836.0,2452.0,15853.0,32004d43-4458-9658-1fa3-62884c020db7,1990-06-13,TE,TE,TE,76.0,267.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/apafzol1dcqu56cqotv9",Rice,Conference USA,2013.0,2020.0,PIT,ACT,ACT,Active,8.0,,2.0,55.0,SF,0.0,5588.0,PIT,Vance McDonald,TE,271.0,1099.0,0.2465878070973612,2018.0,219.3,0.4169014084507042,0.5172413793103448,TE,TE,Vance McDonald,5.570858999098676,6.2587911116092085,15
