Unnamed: 0_x,season,player_x,pfr_id_x_x,tm_x,age_x,pos_x,g_x,gs_x,att,yds_x,td_x,x1d_x,ybc_x,ybc_att,yac_x,yac_att,brk_tkl_x,att_br,loaded,player_display_name,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,avg_rush_yards,player_gsis_id_x,player_first_name_x,player_last_name_x,player_short_name_x,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_id_x,rushing_fumbles,rushing_fumbles_lost,rushing_epa,rushing_2pt_conversions,fantasy_points_x,fantasy_points_ppr_x,games_x,display_name,football_name_x,suffix_x,esb_id_x,nfl_id_x,pfr_id_y_x,pff_id_x,otc_id_x,espn_id_x,smart_id_x,birth_date_x,position_group_x,ngs_position_group_x,ngs_position_x,height_x,weight_x,headshot_x,college_name_x,college_conference_x,rookie_season_x,last_season_x,latest_team_x,status_x,ngs_status_x,ngs_status_short_description_x,years_of_experience_x,pff_position_x,pff_status_x,draft_round_x,draft_pick_x,draft_team_x,rookie_x,player_y,pfr_id_x_y,tm_y,pos_y,tgt,yds_y,td_y,x1d_y,ybc_y,ybc_r,yac_y,yac_r,adot,brk_tkl_y,rec_br,drop,drop_percent,int,rat,player_position,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,dom,w8dom,yptmpa,ppr_sh,common_first_name,short_name,rookie_y,Unnamed: 0,team,player,position,offense_snaps,team_snaps,merge_year,AVG,adp_percentile,adp_percentile_pos,POS_group,FantPos,Player_fixed,expected_ppr_pg_prev,expected_ppr_pg_curr_hist,Games_G,Fantasy_PPR
1647.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030288,0.0,0.0,0.0448812243412248,0.0,13.6,20.6,4.0,Rex Burkhead,Rex,,BUR268979,40138.0,BurkRe00,7971.0,2342.0,15971.0,32004255-5226-8979-d329-833f70d2b628,1990-07-02,RB,,,70.0,215.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysgdnkasvp07qmrkasve",Nebraska,Big Ten Conference,2013.0,2022.0,HOU,ACT,U01,R/UFA,10.0,HB,A,6.0,190.0,CIN,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,-2.5019946934189647,0.0,1.5714285714285714,0.3412459380201316,0.0628772260996994,0.5558829652999869,0.0862068965517241,0.0122295390404515,0.1295681063122923,0.1390939760599474,0.0739064856711915,0.0,0.0857142857142857,0.0369532428355957,0.0591251885369532,0.4224137931034483,0.0706641053787047,Rex,R.Burkhead,0.0,1312.0,CIN,Rex Burkhead,RB,34.0,1054.0,2015.0,305.0,0.2777777777777778,0.2368421052631578,RB,RB,Rex Burkhead,,,16,23.8
1217.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029273,1.0,1.0,-7.822979188976825,0.0,59.6,75.6,16.0,Robert Turbin,Robert,,TUR019059,38636.0,TurbRo00,7106.0,1567.0,14894.0,32005455-5201-9059-525c-d0a2262319dd,1989-12-02,RB,,,70.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vkqpomzfvo7kei1729jm",Utah State,,2012.0,2019.0,SEA,ACT,UFA,,7.0,HB,,4.0,106.0,SEA,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27.0,13.847654523473466,0.0,44.78438228438228,0.7247236015618369,0.1120542154219664,1.1655233531381315,0.0440528634361233,0.0072678331090174,0.0893141945773524,0.071893561641399,0.0532646048109965,0.1,0.05625,0.0766323024054982,0.0626116838487972,0.4096916299559471,0.0557489233673529,Robert,R.Turbin,0.0,5796.0,SEA,Robert Turbin,RB,260.0,1055.0,2015.0,276.5,0.351010101010101,0.2894736842105263,RB,RB,Robert Turbin,,,10,35.2
1410.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029683,1.0,0.0,-5.611935955705121,0.0,81.30000000000001,102.3,8.0,Ronnie Hillman,Ronnie,,HIL737842,38597.0,HillRo00,7069.0,42.0,14895.0,32004849-4c73-7842-283d-de77179ad3be,1991-09-14,RB,WR,SLOT_WR,70.0,195.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/quqwvjr2zciit0emquzg",San Diego State,,2012.0,2016.0,LAC,ACT,CUT,,5.0,HB,,3.0,67.0,DEN,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,78.0,-1.710495114850346,0.0,17.86111111111111,0.8333477726184892,0.2071396795587441,1.395019434618855,0.1011904761904761,0.0274165202108963,0.0979147778785131,0.1737189304544313,0.0509904622157006,0.0416666666666666,0.0472440944881889,0.0463285644411836,0.0491257031058938,0.4136904761904761,0.1060169544220366,Ronnie,R.Hillman,0.0,1938.0,DEN,Ronnie Hillman,RB,312.0,1096.0,2015.0,166.3,0.6287878787878788,0.5789473684210527,RB,RB,Ronnie Hillman,,,16,161.4
913.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028043,0.0,0.0,-2.9103659948312006,0.0,85.30000000000001,127.3,13.0,Roy Helu,Roy,,HEL697773,37180.0,HeluRo00,6257.0,1461.0,14192.0,32004845-4c69-7773-da3a-acf468e89006,1988-12-07,RB,,,71.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ahtlpumbpwlc7xm9ci9h",Nebraska,Big Twelve Conference,2011.0,2015.0,LV,ACT,CUT,Inactive,5.0,HB,,4.0,105.0,WAS,0.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,9.0,14.52327128111941,0.0,49.28846153846155,1.409483043142417,0.0017247336165045,2.1154318782451784,0.1035242290748898,0.0025517436915225,0.2240663900414937,0.1573277385655528,0.1277450455275843,0.1176470588235294,0.1025641025641025,0.1226960521755568,0.1257254481867734,1.050660792951542,0.1099537037037037,Roy,,0.0,6721.0,WAS,Roy Helu,RB,365.0,1028.0,2015.0,155.5,0.6616161616161615,0.6052631578947368,RB,RB,Roy Helu,,,9,26.4
742.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027864,1.0,0.0,2.91313246433856,0.0,57.900000000000006,66.9,6.0,Ryan Mathews,Ryan,,MAT190010,35451.0,MathRy00,5537.0,478.0,13204.0,32004d41-5419-0010-73ae-b3c9859065b6,1987-10-10,RB,,,72.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mai5izn84cdrvxlkwagb",Fresno State,,2010.0,2016.0,PHI,RES,CUT,,7.0,HB,,1.0,12.0,LAC,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,2.382782188244164,0.0,15.714285714285715,0.2756811815635345,0.0321527780151345,0.4360287169558959,0.0454545454545454,0.0048678720445062,0.0755395683453237,0.0720761158174231,0.0437262357414448,0.0,0.05,0.0218631178707224,0.0349809885931559,0.3136363636363636,0.1255819192070881,Ryan,,0.0,5737.0,SD,Ryan Mathews,RB,165.0,1058.0,2015.0,94.8,0.7878787878787878,0.7105263157894737,RB,RB,Ryan Mathews,,,13,124.5
860.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027994,0.0,0.0,-6.329112361636992,0.0,113.8,165.8,16.0,Shane Vereen,Shane,,VER287449,37131.0,VereSh00,6208.0,1244.0,14017.0,32005645-5228-7449-905f-04c0fb3efe2a,1989-03-02,RB,,,70.0,205.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grirsvo53nqb22jzb1zk",California,,2011.0,2017.0,NYG,ACT,CUT,,7.0,HB,,2.0,56.0,NE,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,217.0,11.225336114127218,0.0,-16.86074730824731,1.9701556428940183,0.5891658059401187,3.367649528499111,0.1264367816091954,0.0445676730334771,0.193336698637052,0.2253093108405748,0.1041715217897926,0.088235294117647,0.1052631578947368,0.0962034079537198,0.1009842762553635,0.7339901477832512,0.1048411574261432,Shane,S.Vereen,0.0,4314.0,NE,Shane Vereen,RB,594.0,1098.0,2015.0,76.3,0.8282828282828283,0.7456140350877193,RB,RB,Shane Vereen,,,16,158.4
887.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028011,0.0,0.0,-6.750914753067063,0.0,48.00000000000001,52.00000000000001,6.0,Stevan Ridley,Stevan,,RID658759,37148.0,RidlSt00,6225.0,1247.0,14028.0,32005249-4465-8759-7b54-aa5c5dbed421,1989-01-27,RB,RB,RB,71.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",LSU,Southeastern Conference,2011.0,2018.0,PIT,ACT,ACT,Active,6.0,HB,,3.0,73.0,NE,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-5.0,-0.3304906472330913,0.0,0.0,0.1231016731016731,-0.0018066069262883,0.1833878848041078,0.0231481481481481,-0.0027824151363383,0.0403645833333333,0.0324962901131515,0.0132100396301188,0.0,0.0,0.0066050198150594,0.0105680317040951,0.0925925925925925,0.0954198473282442,Stevan,S.Ridley,0.0,4315.0,NE,Stevan Ridley,RB,187.0,1098.0,2015.0,242.3,0.4343434343434343,0.3771929824561403,RB,RB,Stevan Ridley,,,8,12.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,0.8257575757575757,0.736842105263158,RB,RB,Tevin Coleman,,,12,42.6
1556.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030107,0.0,0.0,-7.543758625482757,0.0,60.7,94.7,13.0,Theo Riddick,Theo,,RID187949,40147.0,RiddTh00,7980.0,1864.0,15994.0,32005249-4418-7949-2583-81ad82348db8,1991-05-04,RB,,,69.0,201.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecbes59ifblsloiqtxq5",Notre Dame,Independent,2013.0,2020.0,LV,ACT,RET,R/Retired,8.0,HB,,6.0,199.0,DET,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,93.0,13.761333428816087,0.0,-7.01839826839827,1.2720635056000908,0.2364043074545862,2.0735782736183466,0.1002004008016032,0.0225454545454545,0.1728045325779036,0.1683369648387684,0.0917804240487946,0.25,0.0818713450292397,0.1708902120243973,0.1234243392390357,0.6332665330661322,0.0871911022723087,Theo,T.Riddick,0.0,2153.0,DET,Theo Riddick,RB,172.0,1093.0,2015.0,221.3,0.4974747474747475,0.4649122807017544,RB,RB,Theo Riddick,,,16,179.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.8712121212121212,0.8070175438596492,RB,RB,T.J. Yeldon,,,12,155.9
756.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027888,1.0,1.0,-20.80055075234645,0.0,61.2,81.2,14.0,Toby Gerhart,Toby,,GER353982,35490.0,GerhTo00,5576.0,1802.0,13211.0,32004745-5235-3982-3cd2-5855c0b8c4e6,1987-03-28,RB,,,72.0,235.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pne2o7x8dw3cngbahihv",Stanford,Pacific Ten Conference,2010.0,2015.0,JAX,RES,RES,Inactive,6.0,HB,,2.0,51.0,MIN,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-20.0,0.805869924836589,0.0,-7.839869281045752,0.7395969907230269,-0.2274502678379931,0.9501802985979452,0.05,-0.0057570523891767,0.1443883984867591,0.0703943580886586,0.0629228687415426,0.0,0.0775193798449612,0.0314614343707713,0.0503382949932341,0.3875,0.0848981640249257,Toby,,0.0,3025.0,JAX,Toby Gerhart,RB,303.0,1037.0,2015.0,284.0,0.3308080808080808,0.2807017543859649,RB,RB,Toby Gerhart,,,7,9.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,0.8560606060606061,0.7807017543859649,RB,RB,Todd Gurley,,,13,208.4
1178.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029205,1.0,1.0,-5.403895000985358,0.0,34.800000000000004,72.8,13.0,Travaris Cadet,Travaris,,CAD290360,39188.0,CadeTr00,7457.0,1524.0,15457.0,32004341-4429-0360-1563-c47ad60c8a8c,1989-02-01,RB,RB,RB,73.0,210.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gj0pjzj0zzefpabtuki1",Appalachian State; Pearl River,Southern Conference,2012.0,2018.0,CAR,ACT,ACT,Active,7.0,HB,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,64.0,2.17727624071168,0.0,2.5552173913043488,1.2596829300960728,0.1894194680028035,2.022118022746072,0.0951492537313432,0.0154291224686595,0.1366946778711484,0.1550671785719425,0.0735038490191209,0.037037037037037,0.0738916256157635,0.0552704430280789,0.0662104866227041,0.5522388059701493,0.0525184319496746,Travaris,T.Cadet,0.0,4535.0,NO,Travaris Cadet,RB,204.0,1139.0,2015.0,349.0,0.1792929292929292,0.087719298245614,RB,RB,Travaris Cadet,,,7,45.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.8,0.5404040404040404,0.5175438596491229,RB,RB,Ty Montgomery,,,6,42.0
1087.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028841,0.0,0.0,-2.1557370806112885,0.0,4.1000000000000005,10.1,9.0,Will Johnson,Will,,JOH750031,38514.0,JohnWi00,7639.0,1633.0,14870.0,32004a4f-4875-0031-5e79-2bb128429dee,1988-11-14,RB,,,74.0,240.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zon7oejkgzgqyzcdhach",West Virginia,Big East,2012.0,2016.0,NYG,RES,ACT,Active,5.0,FB,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,26.0,-1.4382033434230834,0.0,-19.085714285714285,0.2664716880381123,0.1129383648744999,0.4787643874693184,0.0290697674418604,0.008959338387319,0.0246821241585639,0.0507721218726459,0.0137583892617449,0.0,0.0215827338129496,0.0068791946308724,0.0110067114093959,0.1191860465116279,0.00999208547685,Will,,0.0,,,,,,,2015.0,382.0,0.1136363636363636,0.0350877192982456,RB,RB,Will Johnson,,,16,12.3
1831.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030536,2.0,2.0,-18.16459376125644,0.0,46.50000000000001,64.5,9.0,Zac Stacy,Zac,,STA100025,40108.0,StacZa00,7942.0,2321.0,15996.0,32005354-4110-0025-1cdd-e1520ed3e9cc,1991-04-09,RB,,,69.0,224.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oo0cmp2wjrwqz3arii0f",Vanderbilt,Southeastern Conference,2013.0,2015.0,NYJ,RES,RES,Inactive,3.0,HB,,5.0,160.0,LA,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-8.0,-3.1423045559204184,0.0,14.683333333333335,0.6275793650793651,-0.0512465135863266,0.9054964881086188,0.0732484076433121,-0.0029520295202952,0.1518375241779497,0.1075109878487319,0.0654608096468561,0.0,0.0756302521008403,0.032730404823428,0.0523686477174849,0.4840764331210191,0.0843710757639179,Zac,,0.0,6246.0,STL,Zac Stacy,RB,200.0,978.0,2015.0,295.5,0.3005050505050505,0.2631578947368421,RB,RB,Zac Stacy,,,8,30.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7,0.3636363636363636,0.3070175438596491,RB,RB,Zach Zenner,,,6,9.1
261.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0025394,6.0,3.0,-15.861006461171428,0.0,230.7,260.7,16.0,Adrian Peterson,Adrian,,PET260705,32200.0,PeteAd01,3623.0,1753.0,10452.0,32005045-5426-0705-afaf-b095105b31fb,1985-03-21,RB,RB,RB,73.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ug2ua3skqc9f6vkbowxc",Oklahoma,Big Twelve Conference,2007.0,2021.0,SEA,DEV,TRC,Prac Sq.; Inj,14.0,HB,,1.0,7.0,MIN,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,-11.0,0.412419578290077,0.0,-13.59563492063492,1.2748027656546448,-0.0903108566949516,1.8489865487955008,0.079295154185022,-0.0033608310418576,0.1432522123893805,0.1162540664440469,0.0683918669131238,0.0,0.0522875816993464,0.0341959334565619,0.054713493530499,0.4889867841409692,0.2162516382699869,Adrian,A.Peterson,0.0,4123.0,MIN,Adrian Peterson,RB,664.0,1002.0,2016.0,10.8,0.9853249475890984,0.9779411764705882,RB,RB,Adrian Peterson,14.753012481960228,13.967211426236066,3,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.5,0.5052410901467506,0.4191176470588235,RB,RB,Alex Collins,,4.903525086972501,11,35.9
2093.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031075,2.0,1.0,-29.568601051386132,0.0,96.7,111.7,14.0,Alfred Blue,Alfred,III,BLU106654,41410.0,BlueAl00,8816.0,3120.0,16921.0,3200424c-5510-6654-1ff2-5c94a5fcf6a2,1991-04-27,RB,,,74.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qt9zmmipmlcin4gxs8wt",LSU,,2014.0,2019.0,JAX,CUT,CUT,,6.0,HB,,6.0,181.0,HOU,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,3.400324991089292,0.0,23.11904761904762,0.4508983317722307,0.124668525932389,0.7636154658110184,0.0286225402504472,0.0080464071856287,0.0562448304383788,0.0493709361241738,0.0300523848910945,0.0384615384615384,0.0104712041884816,0.0342569616763165,0.0317342156051833,0.1949910554561717,0.0890266840947492,Alfred,A.Blue,0.0,2581.0,HOU,Alfred Blue,RB,368.0,1165.0,2016.0,253.5,0.5303983228511531,0.4485294117647058,RB,RB,Alfred Blue,8.761314761997607,5.572377514660886,14,62.0
1165.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029141,0.0,0.0,-29.678535371174803,0.0,86.60000000000001,96.6,16.0,Alfred Morris,Alfred,,MOR317547,38703.0,MorrAl00,7165.0,1412.0,15009.0,32004d4f-5231-7547-8630-5f186da119c2,1988-12-12,RB,RB,RB,70.0,222.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/igrm4hy4pishp4rdamin",Florida Atlantic,Sun Belt Conference,2012.0,2020.0,NYG,ACT,CUT,Active,8.0,HB,,6.0,173.0,WAS,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,-0.3201334103359841,0.0,9.65,0.3954986916772959,0.0705204485361879,0.6426123514912754,0.0234234234234234,0.0031397174254317,0.0194274028629856,0.0376469090754805,0.0128085700978108,0.0,0.0096153846153846,0.0064042850489054,0.0102468560782487,0.0990990990990991,0.0650172302390695,Alfred,A.Morris,0.0,6726.0,WAS,Alfred Morris,RB,385.0,1051.0,2016.0,153.0,0.729559748427673,0.6397058823529411,RB,RB,Alfred Morris,11.85340797446822,6.553738339965224,14,40.4
1644.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030287,1.0,1.0,2.184028037037933,0.0,59.7,74.7,10.0,Andre Ellington,Andre,,ELL164917,40135.0,ElliAn00,7968.0,2306.0,15893.0,3200454c-4c16-4917-7ff5-a9acfbf007ba,1989-02-03,RB,,,69.0,199.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/seb6k3tjdcgi8tqmzt2z",Clemson,,2013.0,2017.0,HOU,ACT,CUT,,5.0,HB,,6.0,187.0,ARI,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,87.0,1.983456975664012,0.0,14.781293995859214,0.6731929358382847,0.2082986448841465,1.1555984551763296,0.0683760683760683,0.022816679779701,0.0761904761904762,0.1208174463878633,0.0496477692049647,0.0,0.0555555555555555,0.0248238846024823,0.0397182153639718,0.4216524216524216,0.0758267860405627,Andre,A.Ellington,0.0,20.0,ARI,Andre Ellington,RB,213.0,1072.0,2016.0,249.3,0.5408805031446541,0.4705882352941176,RB,RB,Andre Ellington,11.821985757813708,5.761461407585452,16,30.1
2060.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031055,0.0,0.0,-23.61240556743908,1.0,34.4,35.4,16.0,Andre Williams,Andre,,WIL142264,41342.0,WillAn00,8748.0,3052.0,16889.0,32005749-4c14-2264-4861-9de23cdd2565,1992-08-28,RB,,,72.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkjjrp3sdtq2ubuzywyd",Boston College,,2014.0,2017.0,LAC,RES,UFA,,3.0,HB,,4.0,113.0,NYG,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,-1.040048138704151,0.0,1.75,0.0829831932773109,0.0205046456366265,0.1388280418616049,0.0048154093097913,0.0012741558717349,0.0014197823000473,0.0082424386620749,0.0015555555555555,0.0,0.0,0.0007777777777777,0.0012444444444444,0.0112359550561797,0.0229081731702582,Andre,A.Williams,0.0,4766.0,NYG,Andre Williams,RB,157.0,1107.0,2016.0,278.0,0.4863731656184487,0.3897058823529411,RB,RB,Andre Williams,6.417746191661184,4.277407350957132,1,8.7
1958.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030789,1.0,1.0,-28.686739917895856,0.0,91.04,112.04,14.0,Antonio Andrews,Antonio,,AND650999,41627.0,AndrAn00,9014.0,3600.0,17105.0,3200414e-4465-0999-f415-78a6433db8e2,1992-08-17,RB,RB,RB,70.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwy4g14dflaelkretfzv",Western Kentucky,Sun Belt Conference,2014.0,2016.0,TEN,ACT,ACT,Active,3.0,HB,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43.0,-5.166427462998022,0.0,22.178571428571427,0.8462461156124126,0.0979569440246261,1.337939034235857,0.0581162324649298,0.0099169741697416,0.1239376770538243,0.0951079280331881,0.0507732710825795,0.0,0.0470588235294117,0.0253866355412897,0.0406186168660636,0.3486973947895792,0.1010024520409635,Antonio,A.Andrews,0.0,6512.0,TEN,Antonio Andrews,RB,422.0,992.0,2016.0,275.0,0.4884696016771488,0.3970588235294118,RB,RB,Antonio Andrews,3.4215737627470486,4.445405555350906,16,1.5
493.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0026796,2.0,1.0,-19.926134252775228,0.0,55.0,77.0,4.0,Arian Foster,,,FOS107404,35021.0,FostAr00,5398.0,1640.0,12497.0,3200464f-5310-7404-7585-f05c6a2635f4,1986-08-24,RB,,,73.0,227.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b7zvp5go7e86i7wd1qyh",Tennessee,,2009.0,2016.0,MIA,NWT,,,8.0,HB,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,90.0,5.765293987687686,0.0,64.64672364672364,0.6411455467938137,0.2019936953021838,1.1031139069022493,0.1530054644808743,0.0484131253362022,0.3888888888888889,0.2682386969902733,0.1732824427480916,0.2,0.1884057971014492,0.1866412213740458,0.1786259541984733,1.2404371584699454,0.1839464882943143,Arian,,0.0,2582.0,HOU,Arian Foster,RB,190.0,1165.0,2016.0,66.5,0.8805031446540881,0.8308823529411764,RB,RB,Arian Foster,11.52736138728043,10.509525089817778,4,19.3
930.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028064,1.0,0.0,-0.2832906253058262,0.0,88.1,135.1,11.0,Bilal Powell,Bilal,,POW162772,37201.0,PoweBi00,6278.0,969.0,14129.0,3200504f-5716-2772-5bb8-04da93b620cf,1988-10-27,RB,,,70.0,204.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a5qlloemeetaqawzwuf7",Louisville,Big East,2011.0,2019.0,NYJ,ACT,RET,R/Retired,9.0,HB,,4.0,126.0,NYJ,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,66.0,0.5064535530958096,0.0,-44.00083816892328,1.5925992047594482,0.1537025614960492,2.4964906001864064,0.1525423728813559,0.0175345377258235,0.3076923076923077,0.2428411895026927,0.1329677861549006,0.0869565217391304,0.1458333333333333,0.1099621539470155,0.1237655332717466,0.9394673123486684,0.1271984333220351,Bilal,B.Powell,0.0,4997.0,NYJ,Bilal Powell,RB,366.0,1103.0,2016.0,110.3,0.8113207547169812,0.7352941176470589,RB,RB,Bilal Powell,3.731979957551106,8.433893920363525,16,197.0
1249.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029384,1.0,0.0,-2.7218944358755834,0.0,3.4000000000000004,6.4,5.0,Bobby Rainey,Bobby,Jr.,RAI596457,39288.0,RainBo00,7511.0,2874.0,15501.0,32005241-4959-6457-1087-14a38e6f3c77,1987-10-16,RB,RB,RB,68.0,212.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vf2lmyxgjhrah1hfed1x",Western Kentucky,,2012.0,2017.0,BAL,CUT,CUT,,6.0,HB,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-5.0,0.6019912482588552,0.0,-2.8,0.1124048365427675,-0.0215179801420699,0.1535446687147024,0.0202702702702702,-0.0035435861091424,0.0491803278688524,0.0275705365180914,0.0132560066280033,0.0,0.0178571428571428,0.0066280033140016,0.0106048053024026,0.1081081081081081,0.01461253938536,Bobby,B.Rainey,0.0,6291.0,TB,Bobby Rainey,RB,33.0,1090.0,2016.0,405.0,0.2410901467505241,0.0294117647058823,RB,RB,Bobby Rainey,,3.283391373999626,15,39.6
1186.0,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029239,0.0,0.0,-16.403108957141935,0.0,50.7,69.7,11.0,Brandon Bolden,Brandon,,BOL167697,39212.0,BoldBr00,7469.0,1202.0,15478.0,3200424f-4c16-7697-b02d-13b14d1a8fe2,1990-01-26,RB,RB,RB,71.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kqqwz35z9brhkzbs4bcn",Mississippi,Southeastern Conference,2012.0,2023.0,LV,ACT,ACT,Active,11.0,HB,A,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,65.0,2.2423496901756157,0.0,14.583682983682984,0.8112848437369585,0.204843148112115,1.3603174692839184,0.0696055684454756,0.0177741318020235,0.0808270676691729,0.1186276581098322,0.0570342205323193,0.0869565217391304,0.0529801324503311,0.0719953711357249,0.0630186807736816,0.4176334106728538,0.0659950385365576,Brandon,B.Bolden,0.0,4321.0,NE,Brandon Bolden,RB,191.0,1105.0,2016.0,358.0,0.3291404612159329,0.1470588235294118,RB,RB,Brandon Bolden,3.830674192571781,3.7103967492139223,14,3.9
