player,position,season,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
Carter Campbell,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,18,2,0,28,14.0,0,0,0,0,0.0
Carter Campbell,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,10,2,0,10,5.0,1,6,0,6,6.0
Carter Cravens,QB,2022,4,1,0,0.0,0,0,0,115,57,3,0.496,1,638,5.5,0,0,0,0,0.0,37,17,3,19,0.5
Carter Cravens,QB,2023,2,0,0,0.0,0,0,0,274,136,4,0.496,10,1838,6.7,7,1,0,7,7.0,55,23,3,162,2.9
Carter Cravens,QB,2024,7,2,0,0.0,0,0,0,169,88,5,0.521,10,1296,7.7,0,0,0,0,0.0,47,20,0,-35,-0.7
Carter Davis,QB,2023,2,0,0,0.0,0,0,0,48,26,3,0.542,3,363,7.6,0,0,0,0,0.0,32,39,0,67,2.1
Carter Groomes,WR,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,7,1,0,7,7.0,0,0,0,0,0.0
Carter Groomes,WR,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,8,1,0,8,8.0,0,0,0,0,0.0
Carter James,RB,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,4,2,0,-4,-1.0
Carter James,RB,2023,2,1,2,0.0,0,0,0,0,0,0,0.0,0,0,0.0,3,1,0,3,3.0,7,9,0,15,2.1
Carter James,RB,2024,1,1,0,0.0,0,0,0,2,0,1,0.0,0,0,0.0,22,21,2,129,6.1,76,20,1,238,3.1
Carter Kuchel,WR,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,9,1,0,9,9.0,0,0,0,0,0.0
Carter Lambert,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,-1,-1.0,0,0,0,0,0.0
Carter McCarthy,TE,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,15,6,1,52,8.7,1,0,0,-6,-6.0
Carter Moses,TE,2023,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,21,4,0,47,11.8,0,0,0,0,0.0
Carter Moses,TE,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,12,15,1,109,7.3,0,0,0,0,0.0
Carter Nelson,TE,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,24,10,1,86,8.6,2,0,0,-1,-0.5
Carter Neuman,TE,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,15,3,1,34,11.3,0,0,0,0,0.0
Carter Peevy,QB,2020,0,0,0,0.0,0,0,0,2,2,0,1.0,0,14,7.0,0,0,0,0,0.0,4,5,0,12,3.0
Carter Peevy,QB,2021,0,0,0,0.0,0,0,0,3,1,1,0.333,0,9,3.0,0,0,0,0,0.0,4,9,0,-7,-1.8
Carter Peevy,QB,2022,0,0,0,0.0,0,0,0,5,3,1,0.6,0,38,7.6,1,2,0,-4,-2.0,3,9,0,20,6.7
Carter Peevy,QB,2023,4,2,0,0.0,0,0,0,303,201,5,0.663,11,2275,7.5,0,0,0,0,0.0,125,75,12,324,2.6
Carter Peevy,QB,2024,4,1,1,0.0,0,0,0,321,214,5,0.667,18,2417,7.5,0,0,0,0,0.0,86,40,1,68,0.8
Carter Scudo,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,-3,1,0,-3,-3.0,6,17,1,35,5.8
Carter Selzer,TE,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,6,1,0,6,6.0,0,0,0,0,0.0
Carter Shaw,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,27,2,0,45,22.5,2,9,0,9,4.5
Carter Stanley,QB,2016,1,1,0,0.0,0,0,0,156,93,6,0.596,6,959,6.1,0,0,0,0,0.0,32,36,0,124,3.9
Carter Stanley,QB,2017,4,2,0,0.0,0,0,0,185,101,7,0.546,4,1108,6.0,0,0,0,0,0.0,55,18,0,91,1.7
Carter Stanley,QB,2018,1,0,0,0.0,0,0,0,47,34,1,0.723,3,304,6.5,0,1,0,-8,-8.0,21,20,0,38,1.8
Carter Stanley,QB,2019,5,3,0,0.0,0,0,0,370,226,11,0.611,24,2661,7.2,0,0,0,0,0.0,67,36,1,68,1.0
Carter Vargas,RB,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,2,25,1,27,13.5
Carter Ware,TE,2019,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,7,2,0,9,4.5,0,0,0,0,0.0
Carter Ware,TE,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,26,3,1,40,13.3,0,0,0,0,0.0
Carter Wheat,TE,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,8,1,0,8,8.0,0,0,0,0,0.0
Carter Wheat,TE,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,25,4,1,74,18.5,0,0,0,0,0.0
Carter Wheat,TE,2021,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,5,1,0,5,5.0,0,0,0,0,0.0
Cartevious Norton,RB,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,23,12,0,69,5.8,87,20,2,312,3.6
Cartevious Norton,RB,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,15,3,0,20,6.7,87,49,3,343,3.9
Cartevious Norton,RB,2024,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,9,2,0,13,6.5,129,62,7,525,4.1
Cartraven Walker,RB,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,2,7,0,9,4.5
Carver Cheeks,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,27,1,0,27,27.0,0,0,0,0,0.0
Carver Cheeks,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,75,23,3,371,16.1,1,4,0,4,4.0
Cary Angeline,TE,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,49,8,1,163,20.4,0,0,0,0,0.0
Cary Angeline,TE,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,39,25,5,379,15.2,0,0,0,0,0.0
Cary Angeline,TE,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,34,27,6,412,15.3,0,0,0,0,0.0
Cary White,RB,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,4,15,0,25,6.3
Cary White,RB,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,2,5,0,8,4.0
Case Cookus,QB,2015,0,0,0,0.0,0,0,0,13,8,1,0.615,1,190,14.6,0,0,0,0,0.0,5,17,0,15,3.0
Case Cookus,QB,2016,0,0,0,0.0,0,0,0,33,23,0,0.697,1,369,11.2,0,0,0,0,0.0,3,13,0,13,4.3
Case Cookus,QB,2017,1,1,0,0.0,0,0,0,38,21,2,0.553,0,306,8.1,0,0,0,0,0.0,6,6,0,-8,-1.3
Case Cookus,QB,2018,0,0,0,0.0,0,0,0,26,19,1,0.731,2,211,8.1,0,0,0,0,0.0,0,0,0,0,0.0
Case Cookus,QB,2019,0,0,0,0.0,0,0,0,48,28,2,0.583,2,373,7.8,0,0,0,0,0.0,2,4,0,3,1.5
Case Harrison,WR,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,5,8,0,17,3.4
Case Robinson,TE,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,1,0,11,11.0,0,0,0,0,0.0
Case Robinson,TE,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,1,0,11,11.0,0,0,0,0,0.0
Casey Bauman,QB,2019,0,0,0,0.0,0,0,0,19,7,0,0.368,1,120,6.3,0,0,0,0,0.0,10,4,0,13,1.3
Casey Branton,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,1,0,11,11.0,0,0,0,0,0.0
Casey Bullock,QB,2024,0,0,0,0.0,0,0,0,5,1,0,0.2,0,6,1.2,0,0,0,0,0.0,0,0,0,0,0.0
Casey Cain,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,49,8,0,199,24.9,0,0,0,0,0.0
Casey Cain,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,13,1,0,13,13.0,0,0,0,0,0.0
Casey Cain,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,50,7,2,136,19.4,1,7,0,7,7.0
Casey Carlesimo,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,5,1,0,5,5.0,0,0,0,0,0.0
Casey Case,QB,2023,7,5,0,0.0,0,0,0,257,143,9,0.556,10,1687,6.6,0,0,0,0,0.0,26,19,0,-37,-1.4
Casey Cochran,QB,2014,0,0,0,0.0,0,0,0,31,17,1,0.548,0,171,5.5,0,0,0,0,0.0,1,0,0,-6,-6.0
Casey Coll,TE,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,23,2,0,27,13.5,0,0,0,0,0.0
Casey Eugenio,WR,2016,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,1,15,0,15,15.0
Casey Filkins,RB,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,-6,-6.0,0,0,0,0,0.0
Casey Filkins,RB,2021,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,6,3,0,11,3.7,11,20,0,44,4.0
Casey Filkins,RB,2022,4,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,42,17,1,205,12.1,122,23,4,478,3.9
Casey Filkins,RB,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,16,6,0,41,6.8,38,59,1,215,5.7
Casey Freeman,QB,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,4,1,1,4,4.0,0,0,0,0,0.0
Casey Gladney,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,54,12,1,198,16.5,0,0,0,0,0.0
Casey Glines,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,2,0,18,9.0,0,0,0,0,0.0
Casey Granfors,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,52,3,2,87,29.0,0,0,0,0,0.0
Casey Jahn,RB,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,12,5,0,33,6.6,18,13,1,62,3.4
Casey Kelly,TE,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,57,8,1,115,14.4,0,0,0,0,0.0
Casey Kelly,TE,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,19,17,1,150,8.8,0,0,0,0,0.0
Casey Kelly,TE,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,13,3,1,17,5.7,0,0,0,0,0.0
Casey Kelly,TE,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,19,5,2,37,7.4,0,0,0,0,0.0
Casey Kelly,TE,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,23,15,1,122,8.1,0,0,0,0,0.0
Casey Marksberry,QB,2017,1,0,0,0.0,0,0,0,3,2,0,0.667,0,20,6.7,0,0,0,0,0.0,1,0,0,-5,-5.0
Casey Martin,WR,2014,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0.0,55,55,2,531,9.7,0,0,0,0,0.0
Casey Martin,WR,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,50,80,7,925,11.6,1,0,0,-5,-5.0
Casey McKinney,WR,2022,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,24,4,0,21,5.3,0,0,0,0,0.0
Casey McKinney,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,53,20,3,282,14.1,0,0,0,0,0.0
Casey McKinney,WR,2024,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,9,4,0,9,2.3,0,0,0,0,0.0
Casey Pierce,TE,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,44,60,6,641,10.7,0,0,0,0,0.0
Casey Reynolds,WR,2023,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,69,16,0,237,14.8,0,0,0,0,0.0
Casey Reynolds,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,50,19,3,449,23.6,0,0,0,0,0.0
Casey Thompson,QB,2019,0,0,0,0.0,0,0,0,12,8,0,0.667,0,84,7.0,0,0,0,0,0.0,10,9,1,22,2.2
Casey Thompson,QB,2020,0,0,0,0.0,0,0,0,17,12,0,0.706,6,225,13.2,0,0,0,0,0.0,8,22,0,31,3.9
Casey Thompson,QB,2021,3,1,0,0.0,0,0,0,261,165,9,0.632,24,2113,8.1,0,0,0,0,0.0,55,41,4,157,2.9
Casey Thompson,QB,2022,3,1,0,0.0,0,0,0,274,173,10,0.631,17,2407,8.8,0,0,0,0,0.0,56,31,5,-21,-0.4
Casey Thompson,QB,2023,1,0,0,0.0,0,0,0,79,50,5,0.633,5,509,6.4,0,0,0,0,0.0,10,14,0,2,0.2
Casey Washington,WR,2019,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0.0,20,11,0,132,12.0,0,0,0,0,0.0
Casey Washington,WR,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,20,10,0,106,10.6,0,0,0,0,0.0
Casey Washington,WR,2021,0,0,0,0.0,0,0,0,2,0,0,0.0,0,0,0.0,56,21,0,294,14.0,0,30,1,30,0.0
Casey Washington,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,25,31,0,295,9.5,0,0,0,0,0.0
Casey Washington,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,80,49,4,670,13.7,0,0,0,0,0.0
Cash Cheeks,TE,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,27,15,0,155,10.3,0,0,0,0,0.0
Cash Jones,RB,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,1,6,0,6,6.0
Cash Jones,RB,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,9,2,0,11,5.5,2,36,1,44,22.0
Cash Jones,RB,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,27,11,1,92,8.4,22,57,1,161,7.3
Cash Jones,RB,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,32,24,4,275,11.5,14,15,1,27,1.9
Cassius Allen,WR,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,24,6,1,79,13.2,0,0,0,0,0.0
Cassius Allen,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,48,20,2,327,16.4,0,0,0,0,0.0
Cassius Allen,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,35,9,0,128,14.2,0,0,0,0,0.0
Cassius Corley,WR,2014,0,0,0,0.0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0
Cassius Harris,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,6,2,0,10,5.0,0,0,0,0,0.0
Cataurus Hicks,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,1,0,11,11.0,0,0,0,0,0.0
Cataurus Hicks,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,51,12,0,149,12.4,0,0,0,0,0.0
Caullin Lacy,WR,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,28,11,0,98,8.9,20,21,0,112,5.6
Caullin Lacy,WR,2021,2,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,30,41,0,291,7.1,10,12,0,26,2.6
Caullin Lacy,WR,2022,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,44,65,6,812,12.5,1,2,0,2,2.0
Caullin Lacy,WR,2023,3,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,84,91,7,1316,14.5,0,0,0,0,0.0
Caullin Lacy,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,34,18,1,196,10.9,5,9,1,21,4.2
Cavon Croom,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,23,18,0,200,11.1,0,0,0,0,0.0
Cavon Croom,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,30,18,1,159,8.8,3,6,0,8,2.7
Cayden Jordan,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,22,8,0,80,10.0,0,0,0,0,0.0
Cayden Jordan,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,55,32,0,415,13.0,0,0,0,0,0.0
Cayden Lee,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,51,5,2,114,22.8,0,0,0,0,0.0
Cayden Lee,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,58,57,2,874,15.3,2,13,0,18,9.0
Cayden Saunders,RB,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,2,5,0,6,3.0
Caydon Coffman,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,-2,-2.0,2,7,0,7,3.5
Caydon Coffman,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,5,1,0,5,5.0,0,0,0,0,0.0
Cayleb Jones,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,85,73,9,1019,14.0,0,0,0,0,0.0
Cayleb Jones,WR,2015,0,0,0,0.0,0,0,0,1,1,0,1.0,0,25,25.0,78,55,5,904,16.4,0,0,0,0,0.0
Caylin Newton,WR,2017,1,1,0,0.0,0,0,0,48,24,2,0.5,2,365,7.6,0,0,0,0,0.0,35,52,4,224,6.4
Caylin Newton,WR,2018,1,1,0,0.0,0,0,0,77,37,4,0.481,5,598,7.8,0,0,0,0,0.0,43,19,1,134,3.1
Caylin Newton,WR,2019,0,0,0,0.0,0,0,0,11,3,0,0.273,0,23,2.1,0,0,0,0,0.0,8,7,0,-13,-1.6
Caylin Newton,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,31,1,0,31,31.0,0,0,0,0,0.0
Caylin Newton,WR,2022,3,0,1,0.0,0,0,0,1,1,0,1.0,0,5,5.0,75,37,3,537,14.5,5,4,0,9,1.8
Caylon Weathers,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,23,4,1,57,14.3,0,0,0,0,0.0
Caylon Weathers,WR,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,28,8,0,138,17.3,0,0,0,0,0.0
Caylon Weathers,WR,2016,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,23,7,1,98,14.0,1,9,0,9,9.0
Caylon Weathers,WR,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,1,0,0,-2,-2.0
Caziah Holmes,RB,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,12,6,0,37,6.2,51,36,2,227,4.5
Caziah Holmes,RB,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,5,9,0,27,5.4
Caziah Holmes,RB,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,26,5,2,58,11.6,29,40,2,185,6.4
Caziah Holmes,RB,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,15,18,3,84,5.6
Ce'Cori Tolds,WR,2018,0,0,0,6.0,1,0,6,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0
Ce'Cori Tolds,WR,2021,2,1,1,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0
Ce'Cori Tolds,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,60,3,0,79,26.3,1,9,0,9,9.0
Cedric Battle,RB,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,1,1,0,1,1.0
Cedric Battle,RB,2018,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,8,2,0,12,6.0,6,13,0,31,5.2
Cedric Byrd,WR,2018,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,55,79,9,970,12.3,0,0,0,0,0.0
Cedric Byrd,WR,2019,2,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,46,98,10,1097,11.2,4,29,0,36,9.0
Cedric Chambers,RB,2016,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,4,7,0,20,5.0
Cedric Chambers,RB,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,22,1,0,22,22.0,0,0,0,0,0.0
Cedric Cole,RB,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,11,3,0,8,0.7
Cedric Frazier,WR,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,22,6,0,52,8.7,0,0,0,0,0.0
Cedric Gilbert,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,63,4,2,144,36.0,0,0,0,0,0.0
Cedric Gilbert,WR,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,17,4,0,44,11.0,0,0,0,0,0.0
Cedric Hawkins,RB,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,21,2,0,32,16.0,31,28,2,156,5.0
Cedric Hawkins,RB,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,2,0,0,-6,-3.0
Cedric Jordan-Williams,RB,2016,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,5,9,0,28,5.6
Cedric Jordan-Williams,RB,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,4,3,0,7,1.8
Cedric Miller,RB,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,2,0,0,0,0.0
Cedric Patterson III,WR,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,62,8,2,198,24.8,2,5,0,1,0.5
Cedric Patterson III,WR,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,20,7,0,64,9.1,0,0,0,0,0.0
Cedric Patterson III,WR,2021,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,73,38,6,583,15.3,3,38,1,40,13.3
Cedric Patterson III,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,1,4,0,4,4.0
Cedric Peterson,WR,2016,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,31,3,0,47,15.7,0,0,0,0,0.0
Cedric Peterson,WR,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,14,8,0,57,7.1,0,0,0,0,0.0
Cedric Peterson,WR,2018,2,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,57,18,4,268,14.9,0,0,0,0,0.0
Cedric Peterson,WR,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,75,24,2,412,17.2,0,0,0,0,0.0
Cedric Seabrough,TE,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,18,9,1,56,6.2,0,0,0,0,0.0
Cedric Seabrough,TE,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,24,15,4,121,8.1,0,0,0,0,0.0
Cedric Simmons,RB,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,-4,-4.0,13,14,0,54,4.2
Cedric Skinner,RB,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,5,6,0,4,0.8
Cedric Thompson,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,6,2,0,10,5.0,0,0,0,0,0.0
Cedric Tillman,WR,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,-3,-3.0,0,0,0,0,0.0
Cedric Tillman,WR,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,28,4,1,60,15.0,0,0,0,0,0.0
Cedric Tillman,WR,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,46,3,1,67,22.3,0,0,0,0,0.0
Cedric Tillman,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,70,64,12,1081,16.9,0,0,0,0,0.0
Cedric Tillman,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,61,37,3,417,11.3,0,0,0,0,0.0
Cedrick Lang,TE,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,10,11,1,72,6.5,0,0,0,0,0.0
Cedrick Wilson,WR,2016,4,0,0,0.0,0,0,0,2,2,0,1.0,1,84,42.0,75,56,11,1129,20.2,3,6,0,7,2.3
Cedrick Wilson,WR,2017,0,0,0,0.0,0,0,0,3,2,0,0.667,0,46,15.3,65,83,7,1511,18.2,9,9,0,13,1.4
Cee Jay Powell,WR,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,10,5,0,37,7.4,0,0,0,0,0.0
Cee Jay Powell,WR,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,17,0,101,5.9,0,0,0,0,0.0
Cee Jay Powell,WR,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,55,43,1,488,11.3,0,0,0,0,0.0
Cee Jay Powell,WR,2020,1,1,0,0.0,0,0,0,1,0,0,0.0,0,0,0.0,23,37,0,271,7.3,0,0,0,0,0.0
CeeDee Lamb,WR,2017,0,0,0,0.0,0,0,0,1,1,0,1.0,1,2,2.0,82,46,7,807,17.5,0,0,0,0,0.0
CeeDee Lamb,WR,2018,1,1,0,0.0,0,0,0,1,0,0,0.0,0,0,0.0,86,64,11,1155,18.0,0,0,0,0,0.0
CeeDee Lamb,WR,2019,2,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,71,62,14,1327,21.4,9,21,1,20,2.2
Ceejhay French-Love,TE,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,30,3,1,49,16.3,0,0,0,0,0.0
Ceejhay French-Love,TE,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,9,1,0,9,9.0,0,0,0,0,0.0
Celdon Manning,RB,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,64,12,1,187,15.6,19,28,0,134,7.1
